id,account_name,hostname,domain,ip,equipment_type,os,last_update
80610,admin,proxy-server-19,business.org,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-17
37329,user123,data-server-1,example.com,145.101.90.3,маршрутизатор,Windows 10 Pro,2023-11-21
27121,developer,proxy-server-58,business.org,145.101.90.10,переключатель,Red Hat Enterprise 8,2023-11-16
92487,user123,proxy-server-34,business.org,145.101.90.3,переключатель,Red Hat Enterprise 8,2023-11-14
55045,dbadmin,mail-server-13,example.com,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-12
17344,dbadmin,web-server-40,networking.net,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-16
37251,user123,db-server-28,example.com,145.101.90.4,маршрутизатор,Ubuntu 20.04,2023-11-15
81816,operator,web-server-81,internal.net,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-16
45560,developer,mail-server-30,example.com,145.101.90.6,сервер,Windows Server 2022,2023-11-16
49752,guest,mail-server-20,example.com,145.101.90.3,маршрутизатор,Windows 10 Pro,2023-11-17
88774,admin,app-server-2,mycompany.ru,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-14
10581,admin,web-server-52,enterprise.co,145.101.90.2,маршрутизатор,Ubuntu 20.04,2023-11-16
36224,operator,proxy-server-62,services.io,145.101.90.2,переключатель,Ubuntu 20.04,2023-11-16
30726,operator,mail-server-72,example.com,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-21
99445,dbadmin,web-server-91,example.com,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-16
69662,tester,db-server-96,example.com,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-16
41493,operator,mail-server-74,business.org,145.101.90.4,сервер,Red Hat Enterprise 8,2023-11-16
57693,user123,web-server-2,services.io,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-18
59459,user123,file-server-36,example.com,145.101.90.10,маршрутизатор,Ubuntu 20.04,2023-11-14
98658,user123,db-server-37,networking.net,145.101.90.4,сервер,Ubuntu 20.04,2023-11-18
28633,operator,db-server-83,example.com,145.101.90.2,маршрутизатор,Ubuntu 20.04,2023-11-16
52769,dbadmin,data-server-33,networking.net,145.101.90.2,маршрутизатор,Windows Server 2022,2023-11-17
55741,tester,web-server-6,example.com,145.101.90.7,брандмауэр,Red Hat Enterprise 8,2023-10-21
14166,user123,web-server-94,example.com,145.101.90.3,сервер,Ubuntu 20.04,2023-11-17
52471,user123,backup-server-75,example.com,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-16
82691,user123,mail-server-59,internal.net,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-18
81354,operator,mail-server-96,example.com,145.101.90.3,брандмауэр,Cisco IOS,2023-11-15
47253,user123,data-server-35,clouding.space,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-11-17
62831,user123,db-server-23,networking.net,145.101.90.4,сервер,Red Hat Enterprise 8,2023-11-17
37451,admin,db-server-8,business.org,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-15
42624,user123,app-server-1,internal.net,145.101.90.2,брандмауэр,Ubuntu 20.04,2023-11-16
52983,admin,web-server-11,business.org,145.101.90.3,сервер,Cisco IOS,2023-11-19
69794,admin,mail-server-90,business.org,145.101.90.4,сервер,Cisco IOS,2023-11-16
33592,admin,db-server-70,mycompany.ru,145.101.90.1,сервер,Ubuntu 20.04,2023-11-16
67998,operator,data-server-92,example.com,145.101.90.10,маршрутизатор,Red Hat Enterprise 8,2023-11-18
20424,user123,db-server-77,networking.net,145.101.90.2,рабочая станция,Ubuntu 20.04,2023-11-13
20892,operator,web-server-6,example.com,145.101.90.3,сервер,Cisco IOS,2023-11-18
29236,operator,db-server-44,business.org,145.101.90.5,маршрутизатор,Ubuntu 20.04,2023-11-15
52171,operator,db-server-22,example.com,145.101.90.6,сервер,Ubuntu 20.04,2023-11-19
28699,user123,mail-server-58,clouding.space,145.101.90.3,сервер,Cisco IOS,2023-11-19
59632,user123,app-server-93,business.org,145.101.90.4,переключатель,Red Hat Enterprise 8,2023-11-15
97082,operator,web-server-97,example.com,145.101.90.4,маршрутизатор,Cisco IOS,2023-11-17
54212,user123,db-server-1,internal.net,145.101.90.1,переключатель,Red Hat Enterprise 8,2023-11-16
92607,user123,db-server-93,services.io,145.101.90.1,сервер,Ubuntu 20.04,2023-11-17
72671,dbadmin,db-server-23,mycompany.ru,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-11-14
90873,user123,db-server-45,example.com,145.101.90.2,маршрутизатор,Ubuntu 20.04,2023-11-14
11971,operator,web-server-5,business.org,145.101.90.3,переключатель,Cisco IOS,2023-11-15
79846,user123,web-server-72,example.com,145.101.90.5,маршрутизатор,Cisco IOS,2023-11-16
24638,user123,mail-server-26,internal.net,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-15
88988,user123,data-server-16,services.io,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-16
79527,user123,db-server-59,example.com,145.101.90.3,переключатель,Windows 10 Pro,2023-11-17
70939,operator,db-server-73,clouding.space,145.101.90.1,рабочая станция,Cisco IOS,2023-11-14
13256,analyst,mail-server-2,clouding.space,145.101.90.4,сервер,Cisco IOS,2023-11-14
66069,dbadmin,mail-server-40,business.org,145.101.90.7,сервер,Windows 10 Pro,2023-11-14
42259,user123,mail-server-83,business.org,145.101.90.6,сервер,Ubuntu 20.04,2023-11-07
82871,analyst,web-server-24,example.com,145.101.90.8,брандмауэр,Ubuntu 20.04,2023-11-16
75347,user123,file-server-22,networking.net,145.101.90.6,сервер,Cisco IOS,2023-10-28
86584,tester,db-server-63,internal.net,145.101.90.1,сервер,Cisco IOS,2023-11-14
37934,user123,web-server-27,internal.net,145.101.90.2,сервер,Ubuntu 20.04,2023-11-10
25542,operator,web-server-69,clouding.space,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-16
57152,operator,app-server-32,example.com,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-20
27981,user123,proxy-server-98,mycompany.ru,145.101.90.6,сервер,Windows Server 2022,2023-11-18
60106,user123,web-server-63,example.com,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-16
62295,admin,db-server-14,services.io,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-17
59705,analyst,data-server-73,internal.net,145.101.90.1,брандмауэр,Cisco IOS,2023-11-17
72675,user123,db-server-89,clouding.space,145.101.90.7,сервер,Red Hat Enterprise 8,2023-11-08
94633,guest,data-server-4,business.org,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-18
83873,user123,proxy-server-19,example.com,145.101.90.4,брандмауэр,Ubuntu 20.04,2023-11-15
74289,user123,proxy-server-79,mycompany.ru,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-14
73977,manager,mail-server-92,example.com,145.101.90.8,маршрутизатор,Red Hat Enterprise 8,2023-11-15
70934,user123,db-server-93,business.org,145.101.90.3,сервер,Windows 10 Pro,2023-11-16
99596,dbadmin,file-server-99,example.com,145.101.90.1,рабочая станция,Ubuntu 20.04,2023-11-16
57289,dbadmin,db-server-50,services.io,145.101.90.1,сервер,Ubuntu 20.04,2023-11-16
55820,user123,mail-server-100,internal.net,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-16
23509,operator,web-server-25,business.org,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-16
96396,operator,web-server-68,business.org,145.101.90.3,сервер,Windows 10 Pro,2023-11-16
30146,dbadmin,web-server-12,example.com,145.101.90.1,переключатель,Red Hat Enterprise 8,2023-11-15
33823,consultant,proxy-server-3,clouding.space,145.101.90.6,маршрутизатор,Cisco IOS,2023-10-28
73099,user123,data-server-64,mycompany.ru,145.101.90.4,сервер,Ubuntu 20.04,2023-11-14
28195,user123,file-server-75,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-15
60317,operator,app-server-50,example.com,145.101.90.3,сервер,Ubuntu 20.04,2023-11-18
22040,user123,data-server-20,business.org,145.101.90.3,сервер,Ubuntu 20.04,2023-11-17
69078,manager,app-server-71,internal.net,145.101.90.10,маршрутизатор,Cisco IOS,2023-11-15
37170,user123,db-server-14,networking.net,145.101.90.1,сервер,Cisco IOS,2023-11-14
74759,operator,mail-server-30,business.org,145.101.90.1,сервер,Windows Server 2022,2023-11-16
49018,dbadmin,db-server-12,business.org,145.101.90.3,маршрутизатор,Windows Server 2022,2023-11-14
39332,user123,web-server-51,business.org,145.101.90.6,маршрутизатор,Ubuntu 20.04,2023-11-18
76773,dbadmin,mail-server-8,example.com,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-16
61329,operator,mail-server-46,internal.net,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-16
64429,analyst,data-server-74,networking.net,145.101.90.4,сервер,Windows 10 Pro,2023-11-18
19285,dbadmin,db-server-34,business.org,145.101.90.10,сервер,Red Hat Enterprise 8,2023-11-13
34861,operator,db-server-7,internal.net,145.101.90.1,переключатель,Windows 10 Pro,2023-11-17
56940,consultant,mail-server-93,enterprise.co,145.101.90.3,сервер,Ubuntu 20.04,2023-11-16
45959,user123,db-server-96,clouding.space,145.101.90.3,переключатель,Cisco IOS,2023-11-15
23008,consultant,db-server-92,internal.net,145.101.90.1,сервер,Ubuntu 20.04,2023-11-18
41834,developer,db-server-18,example.com,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-15
39799,user123,mail-server-39,internal.net,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-16
98422,user123,db-server-96,business.org,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-11
44266,dbadmin,db-server-88,internal.net,145.101.90.1,рабочая станция,Ubuntu 20.04,2023-11-17
17991,admin,web-server-65,internal.net,145.101.90.2,брандмауэр,Ubuntu 20.04,2023-11-13
12399,operator,proxy-server-86,clouding.space,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-16
65467,dbadmin,proxy-server-34,networking.net,145.101.90.1,брандмауэр,Windows Server 2022,2023-11-15
62135,manager,mail-server-31,example.com,145.101.90.3,маршрутизатор,Windows Server 2022,2023-11-17
11779,operator,mail-server-8,internal.net,145.101.90.6,сервер,Windows 10 Pro,2023-11-16
91276,dbadmin,web-server-97,business.org,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-16
53461,manager,app-server-82,example.com,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-16
48350,user123,dev-server-97,enterprise.co,145.101.90.3,сервер,Cisco IOS,2023-11-19
34087,dbadmin,mail-server-17,example.com,145.101.90.2,сервер,Ubuntu 20.04,2023-11-17
90535,dbadmin,proxy-server-29,internal.net,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-19
85037,user123,db-server-62,business.org,145.101.90.3,сервер,Cisco IOS,2023-11-13
92935,admin,db-server-27,internal.net,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-14
51715,consultant,data-server-40,networking.net,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-09
59298,operator,web-server-66,clouding.space,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-15
61851,user123,db-server-67,example.com,145.101.90.10,маршрутизатор,Ubuntu 20.04,2023-11-13
96338,operator,mail-server-58,mycompany.ru,145.101.90.5,сервер,Cisco IOS,2023-11-17
17002,consultant,mail-server-91,example.com,145.101.90.4,маршрутизатор,Windows 10 Pro,2023-11-14
53191,user123,web-server-7,internal.net,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-17
35686,developer,mail-server-1,example.com,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-18
66432,consultant,data-server-17,example.com,145.101.90.6,рабочая станция,Red Hat Enterprise 8,2023-11-16
60115,user123,db-server-62,clouding.space,145.101.90.1,брандмауэр,Cisco IOS,2023-11-13
65498,user123,test-server-52,business.org,145.101.90.1,сервер,Windows 10 Pro,2023-11-18
11213,user123,mail-server-18,clouding.space,145.101.90.3,переключатель,Windows 10 Pro,2023-11-16
89925,tester,proxy-server-25,internal.net,145.101.90.4,сервер,Red Hat Enterprise 8,2023-10-25
29040,developer,mail-server-26,internal.net,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-15
18734,consultant,proxy-server-13,example.com,145.101.90.4,переключатель,Ubuntu 20.04,2023-11-16
55891,dbadmin,mail-server-10,mycompany.ru,145.101.90.5,маршрутизатор,Ubuntu 20.04,2023-11-15
23763,consultant,app-server-83,business.org,145.101.90.1,переключатель,Windows 10 Pro,2023-11-21
26708,user123,proxy-server-14,example.com,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-16
60257,user123,db-server-60,example.com,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-13
97699,manager,data-server-61,networking.net,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-18
84348,user123,mail-server-7,example.com,145.101.90.10,сервер,Cisco IOS,2023-11-14
39126,admin,mail-server-98,internal.net,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-09
95129,user123,backup-server-48,internal.net,145.101.90.4,маршрутизатор,Ubuntu 20.04,2023-11-17
97136,manager,db-server-3,enterprise.co,145.101.90.2,брандмауэр,Windows Server 2022,2023-11-17
35834,user123,db-server-58,mycompany.ru,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-14
33262,dbadmin,mail-server-43,example.com,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-14
13640,dbadmin,proxy-server-29,business.org,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-17
66236,user123,file-server-67,mycompany.ru,145.101.90.3,сервер,Ubuntu 20.04,2023-11-13
39861,user123,data-server-81,internal.net,145.101.90.2,сервер,Cisco IOS,2023-11-17
85223,user123,web-server-96,networking.net,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-17
40939,manager,web-server-98,mycompany.ru,145.101.90.1,переключатель,Windows Server 2022,2023-11-16
72523,admin,web-server-22,example.com,145.101.90.3,переключатель,Windows 10 Pro,2023-11-16
95819,dbadmin,proxy-server-65,internal.net,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-15
54484,operator,db-server-57,example.com,145.101.90.3,сервер,Windows Server 2022,2023-11-15
72205,guest,proxy-server-52,business.org,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-15
63885,analyst,web-server-20,mycompany.ru,145.101.90.6,сервер,Red Hat Enterprise 8,2023-11-20
57209,operator,db-server-46,mycompany.ru,145.101.90.3,сервер,Cisco IOS,2023-11-17
61485,admin,proxy-server-70,business.org,145.101.90.3,брандмауэр,Windows 10 Pro,2023-11-14
77953,operator,web-server-71,internal.net,145.101.90.3,переключатель,Red Hat Enterprise 8,2023-11-18
56822,user123,db-server-5,example.com,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-11-16
71436,user123,db-server-64,mycompany.ru,145.101.90.2,переключатель,Ubuntu 20.04,2023-11-18
25833,user123,web-server-79,internal.net,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-17
32226,user123,web-server-58,example.com,145.101.90.2,брандмауэр,Cisco IOS,2023-11-19
58629,consultant,db-server-26,internal.net,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-15
70243,consultant,proxy-server-100,clouding.space,145.101.90.2,сервер,Ubuntu 20.04,2023-11-15
69553,user123,web-server-15,networking.net,145.101.90.3,сервер,Cisco IOS,2023-11-14
67406,admin,web-server-74,clouding.space,145.101.90.2,брандмауэр,Windows Server 2022,2023-11-17
86325,user123,web-server-16,example.com,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-12
22791,user123,db-server-1,business.org,145.101.90.1,сервер,Cisco IOS,2023-11-19
62100,manager,mail-server-68,mycompany.ru,145.101.90.3,рабочая станция,Cisco IOS,2023-11-16
97367,consultant,data-server-78,networking.net,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-16
90585,operator,db-server-48,business.org,145.101.90.1,сервер,Ubuntu 20.04,2023-11-17
